Gene	sidak	holm-sidak	holm	simes-hochberg	hommel	fdr_bh	fdr_by	fdr_tsbh	fdr_tsbky	log2FC
Olfr740	1.0	1.0	1.0	0.5	0.5	0.0673300969374	0.711575586535	0.0297610499928	0.0316117487964	0.051025
Olfr741	1.0	1.0	1.0	0.5	0.5	0.0101771549709	0.107556877935	0.00449847589191	0.00477821481084	0.08835
Olfr746	0.999998433915	0.999898924804	1.0	0.5	0.5	0.00196019564679	0.0207162536597	0.000866439873004	0.000920319666785	0.1158
Olfr748	1.0	1.0	1.0	0.5	0.5	0.145908919369	1.0	0.064494228306	0.0685048190342	0.0634
Slc39a2	1.0	1.0	1.0	0.5	0.5	0.156116170399	1.0	0.0690060071688	0.0732971640647	0.112325
Snord58b	1.0	1.0	1.0	0.5	0.5	0.211626778627	1.0	0.0935426417756	0.0993596158158	-0.0500125
A630038E17Rik	0.537401490137	0.45612433348	0.60902386304	0.5	0.333547769912	0.000167851209038	0.00177392916325	7.41930941845e-05	7.88068114651e-05	-0.13635
4930579G18Rik	1.0	1.0	1.0	0.5	0.5	0.137507494308	1.0	0.0607806552882	0.0645603164913	0.06615
2410022M11Rik	1.0	1.0	1.0	0.5	0.5	0.472218114845	1.0	0.208728452247	0.221708286525	0.00555
Il17d	1.0	1.0	1.0	0.5	0.5	0.396042083094	1.0	0.175057348353	0.185943336086	0.000200000000002
Fam124a	1.0	1.0	1.0	0.5	0.5	0.105816751152	1.0	0.0467728068775	0.0496813863043	-0.05935
Serpine3	0.999925095179	0.998741504238	1.0	0.5	0.5	0.00146207357003	0.0154518693048	0.00064626142825	0.000686449366926	0.1239
Zfp395	0.877659168815	0.796669241211	1.0	0.5	0.5	0.000397510568446	0.0042010754293	0.000175706443898	0.000186632795811	0.1731875
Gm10847	1.0	1.0	1.0	0.5	0.5	0.107432330217	1.0	0.0474869203499	0.0504399071127	0.0669
Gm5465	0.958440414146	0.905840981258	1.0	0.5	0.5	0.000565953127954	0.00598125425765	0.000250160925066	0.000265717248677	-0.178525
Gm6999	0.573714098193	0.488825382187	0.671030929467	0.5	0.357781592923	0.000183016693179	0.00193420500962	8.08964965589e-05	8.59270666977e-05	-0.18595
Snora30	0.999999996868	0.999998040314	1.0	0.5	0.5	0.00272083590052	0.0287550514531	0.00120265582467	0.00127744329677	0.134575
6720463M24Rik	1.0	1.0	1.0	0.5	0.5	0.480813059106	1.0	0.212527564048	0.225743647103	0.0151
4930449E01Rik	1.0	1.0	1.0	0.5	0.5	0.01080115356	0.114151583457	0.00477429389976	0.0050711846348	0.09955
Gm6280	1.0	1.0	1.0	0.5	0.5	0.144917010016	1.0	0.0640557874718	0.0680391136402	0.05605
B930095G15Rik	1.0	1.0	1.0	0.5	0.5	0.114029398998	1.0	0.0504029371498	0.0535372571924	0.059625
Gm5087	1.0	1.0	1.0	0.5	0.5	0.125438143232	1.0	0.0554457964795	0.0588937080698	0.0421
Gm281	1.0	1.0	1.0	0.5	0.5	0.0708922129536	0.749221675117	0.0313355659621	0.0332841764596	0.0633
Kcnk16	1.0	1.0	1.0	0.5	0.5	0.012421050964	0.13127140799	0.00549031615157	0.00583173292065	-0.1178
Gm10248	0.0750921445609	0.0640985430012	0.0662449706115	0.0662449706115	0.0499670629428	2.35414087354e-05	0.0002487964891	1.04057037513e-05	1.10527852046e-05	-0.1759
A830039N20Rik	2.55738430432e-09	2.54684273671e-09	2.54757095159e-09	2.54745377879e-09	2.5240192194e-09	2.72164983927e-11	2.8763653534e-10	1.20301559947e-11	1.27782544425e-11	0.3611
4930542C16Rik	1.0	1.0	1.0	0.5	0.5	0.0276663563624	0.292390842303	0.0122290008818	0.0129894645518	-0.1049
Dnahc1	1.0	1.0	1.0	0.5	0.5	0.438241877921	1.0	0.193710376652	0.205756307907	-0.00435
9430077A04Rik	1.0	1.0	1.0	0.5	0.5	0.171132494686	1.0	0.0756434783465	0.0803473881517	0.062725
9230112D13Rik	1.0	1.0	1.0	0.5	0.5	0.0411741061284	0.435146985539	0.0181996564187	0.0193314068901	-0.073925
Gcap14	0.466904624653	0.393947864423	0.500782050309	0.5	0.289573143922	0.000141112290772	0.00149133991544	6.23740367426e-05	6.62527827949e-05	-0.1121
2610528A11Rik	1.0	1.0	1.0	0.5	0.5	0.0947334468111	1.0	0.0418737975256	0.0444777307538	-0.068475
Gm10371	1.0	1.0	1.0	0.5	0.5	0.414903397242	1.0	0.183394370559	0.194798798234	-0.012175
Olfr723	1.0	1.0	1.0	0.5	0.5	0.0363504380019	0.384168231127	0.0160675129228	0.0170666754843	0.07165
Olfr726	6.93427753153e-05	6.57096559332e-05	6.57118144174e-05	6.57086383993e-05	6.15639347833e-05	6.05106275042e-08	6.3950428139e-07	2.67467283156e-08	2.84099807245e-08	0.293325
Olfr730	0.981094020079	0.946014950824	1.0	0.5	0.5	0.000685687364071	0.00724666100989	0.000303085497419	0.000321932949629	-0.135725
Olfr731	1.0	1.0	1.0	0.5	0.5	0.0691162773231	0.73045276648	0.0305505721556	0.0324503676047	-0.06715
Olfr747	0.110355924524	0.0934450017531	0.0981033169436	0.0980979613743	0.0716468050044	3.32386294246e-05	0.000351281199705	1.46920405137e-05	1.56056689578e-05	-0.169
Olfr749	1.0	1.0	1.0	0.5	0.5	0.0254924503403	0.269415998614	0.0112680973818	0.0119688070123	-0.073475
Olfr750	1.0	1.0	1.0	0.5	0.5	0.0799269837915	0.844705309489	0.0353290886036	0.0375260373681	0.04735
Gm5800	0.000268020378773	0.000250468801461	0.000250500172307	0.000250487895294	0.000230169438856	1.86514146494e-07	1.97116771289e-06	8.24424305128e-08	8.75691349654e-08	-0.254325
Snord8	1.0	1.0	1.0	0.5	0.5	0.0299619387061	0.316651617602	0.0132436873891	0.0140672496092	0.091325
Olfr1510	1.0	1.0	1.0	0.5	0.5	0.49113292801	1.0	0.21708912193	0.230588866675	0.0135
Jub	1.0	1.0	1.0	0.5	0.5	0.199572612784	1.0	0.0882144950983	0.0937001369213	0.095475
Gm10876	0.0577450957536	0.0495806854885	0.0508519388074	0.0508348374983	0.0390726607551	1.87077887264e-05	0.000197712558593	8.2691613538e-06	8.78338135032e-06	0.16155
Fam158a	1.0	1.0	1.0	0.5	0.5	0.174462770176	1.0	0.0771155168532	0.0819109657641	-0.0559
F630043A04Rik	1.0	1.0	1.0	0.5	0.5	0.183299596996	1.0	0.0810215448663	0.0860598911674	-0.0408
Efha1	0.999999999996	0.999999966241	1.0	0.5	0.5	0.00349033643787	0.0368874888193	0.00154278817266	0.00163872686521	-0.1893
1700129C05Rik	0.913116849807	0.841227388275	1.0	0.5	0.5	0.000452582623272	0.00478310236074	0.000200049230429	0.000212489344992	0.125875
Dleu2	1.0	1.0	1.0	0.5	0.5	0.131851723459	1.0	0.0582807082122	0.0619049095419	-0.0331
Gm10002	1.0	1.0	1.0	0.5	0.5	0.369113596945	1.0	0.163154498677	0.17330030454	-0.033375
Epb4.9	1.0	1.0	1.0	0.5	0.5	0.452449880137	1.0	0.199990555702	0.212427021561	0.006425
1200011I18Rik	1.0	1.0	1.0	0.5	0.5	0.42205977868	1.0	0.186557613083	0.198158747835	-0.005875
Akap11	1.0	1.0	1.0	0.5	0.5	0.0312201314759	0.32994878037	0.01379983003	0.014657976128	-0.0757
D130079A08Rik	4.62605261138e-05	4.39681019656e-05	4.39690693398e-05	4.39669505527e-05	4.14201684909e-05	4.26767499565e-08	4.51027620084e-07	1.88638505922e-08	2.00369041548e-08	0.3108
Abcc4	1.0	1.0	1.0	0.5	0.5	0.223071840405	1.0	0.0986015540784	0.104733117925	0.087075
Gm5089	1.0	1.0	1.0	0.5	0.5	0.305654044831	1.0	0.135104295441	0.143505791961	0.0296
A2ld1	1.0	1.0	1.0	0.5	0.5	0.0825594997907	0.8725269554	0.0364927055271	0.0387620141192	-0.048
Heatr7b2	1.0	1.0	1.0	0.5	0.5	0.492363647465	1.0	0.217633120898	0.231166694362	0.003275
Gm10389	1.0	1.0	1.0	0.5	0.5	0.114862957772	1.0	0.0507713843297	0.053928616358	-0.0576
Cdh18	1.0	1.0	1.0	0.5	0.5	0.364662867382	1.0	0.16118720038	0.171210669276	0.0154
Gm5468	0.994559449976	0.977240435293	1.0	0.5	0.5	0.000869365072293	0.00918785193203	0.00038427417389	0.000408170365524	0.13405
Tiaf2	0.999743599744	0.997128655428	1.0	0.5	0.5	0.00129425278046	0.0136782616285	0.000572081779985	0.000607656837519	0.150475
4930447A16Rik	0.132850279131	0.112193795761	0.119001409827	0.11896389412	0.0850858774561	3.9418425327e-05	0.000416592139299	1.74236155918e-05	1.85071077581e-05	0.204275
A930017M01Rik	0.0205847665241	0.0180393322744	0.0182040159929	0.0182017724399	0.0148304387578	7.61821085925e-06	8.05127737386e-05	3.36737899618e-06	3.57678035403e-06	-0.2063375
Gm7489	1.0	1.0	1.0	0.5	0.5	0.0825594997907	0.8725269554	0.0364927055271	0.0387620141192	-0.0488
Fer1l6	1.36868205436e-06	1.33288847859e-06	1.33289045814e-06	1.33282777224e-06	1.29064015627e-06	2.38862846686e-09	2.52441297375e-08	1.05581447896e-09	1.12147058295e-09	0.315625
Gsdmcl-ps	1.0	1.0	1.0	0.5	0.5	0.0247215423683	0.261268686827	0.0109273429237	0.0116068626476	-0.133275
4930572J05Rik	5.2304796001e-06	5.04913568411e-06	5.04914752918e-06	5.04914752918e-06	4.85007547923e-06	6.9003856792e-09	7.29264654343e-08	3.05008803655e-09	3.23975857174e-09	-0.37955
Gm10345	0.266555535669	0.223309767467	0.252711885204	0.25266929092	0.164271954144	7.6698483947e-05	0.000810585030817	3.39020366663e-05	3.60102438267e-05	-0.13845
Gm10864	1.0	1.0	1.0	0.5	0.5	0.0109367997757	0.115585155365	0.00483425183822	0.00513487107361	0.106675
Gm10863	9.77028553359e-05	9.2319915457e-05	9.23241770672e-05	9.23152270234e-05	8.60546713685e-05	8.09830796969e-08	8.55866619178e-07	3.57959009872e-08	3.80218786038e-08	0.27495
Gm10856	0.00026080856432	0.000243824751869	0.000243854479431	0.000243830586184	0.000224154497235	1.8295346587e-07	1.93353679419e-06	8.08685490111e-08	8.58973812242e-08	0.32755
Smcr7l	1.0	1.0	1.0	0.5	0.5	0.272054255537	1.0	0.120252616112	0.127730557005	-0.030275
4930483J18Rik	1.0	1.0	1.0	0.5	0.5	0.23606279758	1.0	0.104343778485	0.110832424082	0.04445
1500009C09Rik	1.0	1.0	1.0	0.5	0.5	0.0321819401232	0.340113618733	0.014224965839	0.0151095491204	0.0631
Rnu12//Rnu12	0.958342632244	0.905804458318	1.0	0.5	0.5	0.000565953127954	0.00598125425765	0.000250160925066	0.000265717248677	0.230825
Zdhhc25	1.0	1.0	1.0	0.5	0.5	0.286907981709	1.0	0.126818216152	0.134704440629	-0.0239
Klhdc7b	1.0	1.0	1.0	0.5	0.5	0.463697133771	1.0	0.204962033435	0.217707651958	0.005475
Gm4371	0.0292367337373	0.0254377148364	0.0257668295717	0.0257641115517	0.0206066686074	1.03129257694e-05	0.000108991766492	4.55848889808e-06	4.84195974174e-06	-0.246425
Accn2	1.0	1.0	1.0	0.5	0.5	0.177671552887	1.0	0.0785338534813	0.0834175020324	-0.037025
2310016M24Rik	0.998606764308	0.991053548519	1.0	0.5	0.5	0.00106284899618	0.0112326794741	0.00046979736476	0.000499011838748	0.090525
6030408B16Rik	1.0	1.0	1.0	0.5	0.5	0.0290975124044	0.30751596088	0.0128615962359	0.0136613980161	0.099825
Gm9918	1.0	1.0	1.0	0.5	0.5	0.0331652049497	0.350505215915	0.0146595856448	0.0155711958743	0.09895
Ccdc152	0.617706617358	0.529232242298	0.753373800634	0.5	0.387030080385	0.000203063690328	0.00214607094185	8.97576108526e-05	9.53392117388e-05	0.210175
C7	1.0	1.0	1.0	0.5	0.5	0.336442608	1.0	0.148713364926	0.157961145049	0.08
D130046C19Rik	0.999999999968	0.99999988491	1.0	0.5	0.5	0.00325811354156	0.0344332499104	0.00144014169596	0.00152969729008	-0.10715
Gm9948	1.0	1.0	1.0	0.5	0.5	0.372147087215	1.0	0.16449535306	0.174724540309	0.0257
Gm16294	1.0	1.0	1.0	0.5	0.5	0.488593531571	1.0	0.215966665439	0.229396609928	-0.000675
Gm5215//Gm5215	1.0	0.999999999995	1.0	0.5	0.5	0.00512977426305	0.0542138255559	0.00226744762356	0.00240844945666	0.094025
Gm9920	1.0	1.0	1.0	0.5	0.5	0.387102836118	1.0	0.171106048886	0.181746324012	-0.018
1700040F17Rik	1.0	1.0	1.0	0.5	0.5	0.468121848008	1.0	0.206917832515	0.219785072923	-0.015825
H2afy3	1.0	1.0	1.0	0.5	0.5	0.0867495382881	0.916809219009	0.0383447739314	0.0407292538894	0.045125
1700016M24Rik	1.0	1.0	1.0	0.5	0.5	0.20079518126	1.0	0.0887548911945	0.0942741376923	-0.051175
2300005B03Rik	1.0	1.0	1.0	0.5	0.5	0.199572612784	1.0	0.0882144950983	0.0937001369213	-0.04815
D730001G18Rik	1.0	1.0	1.0	0.5	0.5	0.488593531571	1.0	0.215966665439	0.229396609928	0.004975
I830127L07Rik	1.0	1.0	1.0	0.5	0.5	0.128087296525	1.0	0.0566167673705	0.0601374960967	0.050425
2410075B13Rik	1.0	1.0	1.0	0.5	0.5	0.15818346588	1.0	0.0699197869931	0.0742677675303	-0.05095
Gm8140	0.9999999941	0.999997070911	1.0	0.5	0.5	0.002645223659	0.0279559463343	0.00116923392567	0.00124194304809	0.132075
Gm10866	1.0	1.0	1.0	0.5	0.5	0.0563675607432	0.595718436804	0.0249154222192	0.0264647943718	-0.0765
Enthd1	0.0248309946896	0.0216791969924	0.0219176306794	0.0219164790595	0.0176796693038	8.95749569708e-06	9.46669549645e-05	3.95936571276e-06	4.20557992191e-06	0.205125
Gm8580	1.0	1.0	1.0	0.5	0.5	0.478069521263	1.0	0.211314873578	0.224455545154	-0.00144166666667
Cyp2d13	1.0	1.0	1.0	0.5	0.5	0.0217260127496	0.229610545188	0.00960326779547	0.0102004495556	0.085375
Tbrg3	1.0	1.0	1.0	0.5	0.5	0.411959861879	1.0	0.182093277778	0.193416796652	-0.00705
2210021J22Rik	0.887190145697	0.808343602349	1.0	0.5	0.5	0.000410708959205	0.00434056212355	0.000181540357483	0.000192829492862	-0.1497
LOC100043315	1.0	1.0	1.0	0.5	0.5	0.141283933334	1.0	0.0624499056795	0.0663333696619	-0.05585
A130051J06Rik	1.0	1.0	1.0	0.5	0.5	0.35249815315	1.0	0.155810189432	0.165499287472	0.01305
D030018L15Rik	0.992172119126	0.970746866247	1.0	0.5	0.5	0.000816121725119	0.00862515162833	0.000360739707297	0.000383172401871	-0.164575
Olfr288	0.358033818281	0.299949118935	0.356598642202	0.356469152225	0.220024231042	0.000103624910835	0.00109515595642	4.58039761139e-05	4.86523085421e-05	0.2729
Snora34	1.0	1.0	1.0	0.5	0.5	0.36305271997	1.0	0.160475487791	0.17045469865	-0.028975
Snora2b	0.388279469429	0.325851448772	0.394300352105	0.394273379873	0.2390154088	0.000113694117911	0.0012015719911	5.02547371971e-05	5.33798413862e-05	0.246475
1700030F18Rik	0.595578853903	0.508849107028	0.71098914084	0.5	0.372411037032	0.000192723749479	0.00203679366751	8.51871808291e-05	9.04845683096e-05	-0.13645
I730030J21Rik	1.0	1.0	1.0	0.5	0.5	0.0516417455984	0.545773837932	0.0228265314084	0.0242460053307	0.066375
Fignl2	1.0	1.0	1.0	0.5	0.5	0.373607210866	1.0	0.165140752591	0.175410074181	0.0082
4732456N10Rik	1.0	1.0	1.0	0.5	0.5	0.42205977868	1.0	0.186557613083	0.198158747835	0.0096
Gm5478	1.0	1.0	1.0	0.5	0.5	0.407436935387	1.0	0.180094067208	0.191293264642	-0.01635
Gm5766	0.99999842835	0.999898924804	1.0	0.5	0.5	0.00196019564679	0.0207162536597	0.000866439873004	0.000920319666785	0.0584
Gm9961	2.98291741107e-05	2.8443887293e-05	2.84442912488e-05	2.84442912488e-05	2.69155130592e-05	2.93786125516e-08	3.10486757169e-07	1.29858472903e-08	1.37933756553e-08	0.2667
Ccdc74a	0.00843738989273	0.00751267251938	0.00754103331953	0.0075406452466	0.0063702172674	3.52273574711e-06	3.72298996954e-05	1.55710921935e-06	1.65393847e-06	0.167925
B830017H08Rik	1.0	1.0	1.0	0.5	0.5	0.0147451714633	0.155833787708	0.0065176170098	0.00692291675578	0.1109
AA066038	0.992838335338	0.972502338549	1.0	0.5	0.5	0.000829134031782	0.00876267169985	0.000366491368541	0.000389281731698	0.1103
BC106179	1.0	1.0	1.0	0.5	0.5	0.25041156925	1.0	0.110686180033	0.117569229556	0.03095
Gm10823	0.276320537542	0.231545097411	0.263371449564	0.263290808169	0.170026481612	7.95118098287e-05	0.000840317559144	3.51455746385e-05	3.73311115382e-05	0.19
1700025H01Rik	1.0	1.0	1.0	0.5	0.5	0.0703045854877	0.743011356437	0.0310758246103	0.0330082830229	-0.10415
2310010M20Rik	1.0	1.0	1.0	0.5	0.5	0.20079518126	1.0	0.0887548911945	0.0942741376923	0.041575
Tm4sf19	1.0	1.0	1.0	0.5	0.5	0.212864631219	1.0	0.0940897937115	0.0999407925402	-0.046525
D930030D11Rik	5.55109958e-10	5.54118417817e-10	5.54172088162e-10	5.54172088162e-10	5.50586612806e-10	1.28696195126e-11	1.36012087754e-10	5.6885910926e-12	6.04233764159e-12	-0.504025
BC002163	0.999994302109	0.999767626751	1.0	0.5	0.5	0.0017985303667	0.0190077002529	0.000794981064806	0.000844417173608	-0.15425
Gm10808	1.0	1.0	1.0	0.5	0.5	0.00625202722069	0.066074313553	0.00276350255138	0.00293535169201	-0.113225
Myh15	1.0	1.0	1.0	0.5	0.5	0.0970591854389	1.0	0.0429018136242	0.0455696743067	0.0453
Gm4416	1.0	1.0	1.0	0.5	0.5	0.0193259439192	0.204245508401	0.00854239648093	0.00907360767645	0.126625
Olfr203	0.71875999767	0.626156076879	0.983888304486	0.5	0.453512377019	0.000258409160727	0.00273098745545	0.000114221251725	0.000121324130621	-0.144175
Gm16509	1.0	1.0	1.0	0.5	0.5	0.0229438540214	0.242481254673	0.0101415743868	0.0107722308854	0.075375
Gm10791	1.0	1.0	1.0	0.5	0.5	0.419311678205	1.0	0.185342905851	0.196868503711	0.0041
2310034C09Rik	1.0	1.0	1.0	0.5	0.5	0.243809917826	1.0	0.107768137627	0.114469727907	-0.034225
Krtap6-1	1.0	1.0	1.0	0.5	0.5	0.0121307274643	0.128203135049	0.00536198821829	0.00569542488073	0.072025
Krtap6-3	1.0	1.0	1.0	0.5	0.5	0.0638975091471	0.675298412116	0.0282437877063	0.0300001351513	0.06105
Gm10789	0.999142541053	0.993540166782	1.0	0.5	0.5	0.00112956537539	0.0119377690079	0.000499287141057	0.000530335444622	-0.1606
Gm10785	1.0	1.0	1.0	0.5	0.5	0.0259982752327	0.274761789884	0.0114916806023	0.0122062938148	-0.19805
2410124H12Rik	5.55109958e-10	5.54118417817e-10	5.53474252457e-10	5.53448857905e-10	5.49842831576e-10	1.28696195126e-11	1.36012087754e-10	5.6885910926e-12	6.04233764159e-12	0.469025
Tekt5	0.357915437281	0.299949118935	0.356598642202	0.356469152225	0.219941571785	0.000103624910835	0.00109515595642	4.58039761139e-05	4.86523085421e-05	0.19555
F830005K03Rik	0.991444070936	0.968930280128	1.0	0.5	0.5	0.000803289527441	0.00848953503183	0.000355067657293	0.00037714763393	-0.13415
2310008H04Rik	0.243330056328	0.203929230899	0.228065735257	0.228013392299	0.150817035175	6.99995397948e-05	0.000739787492553	3.09409892168e-05	3.28650628546e-05	-0.121375
4933432I09Rik	1.0	1.0	1.0	0.5	0.5	0.147859416085	1.0	0.065356381086	0.069420585014	0.045475
Gm15760	1.0	1.0	1.0	0.5	0.5	0.49113292801	1.0	0.21708912193	0.230588866675	0.000649999999998
2310042E22Rik	0.467038924416	0.393964620178	0.500809694784	0.5	0.289660303441	0.000141112290772	0.00149133991544	6.23740367426e-05	6.62527827949e-05	-0.289775
1600021P15Rik	0.00245938136167	0.00223356558533	0.00223606358846	0.00223606358846	0.00196043240824	1.22630003491e-06	1.29601056035e-05	5.42045508696e-07	5.75752752717e-07	-0.16005
AI480653	1.0	0.999999999488	1.0	0.5	0.5	0.00426898408769	0.0451165970981	0.0018869637002	0.00200430503941	-0.117175
Gm10818	1.0	1.0	1.0	0.5	0.5	0.25300049964	1.0	0.111830531374	0.11878474269	-0.041725
Stfa3	1.0	1.0	1.0	0.5	0.5	0.301544871786	1.0	0.133287970945	0.141576518843	-0.023425
BC031361	1.0	1.0	1.0	0.5	0.5	0.212864631219	1.0	0.0940897937115	0.0999407925402	0.046475
Gm9968	1.0	1.0	1.0	0.5	0.5	0.494952371473	1.0	0.218777381015	0.232382110599	0.00795
Plcxd2	1.0	1.0	1.0	0.5	0.5	0.111473773523	1.0	0.0492733071482	0.0523373808489	-0.0948
Gm4802	0.999999953597	0.999989225018	1.0	0.5	0.5	0.00239337213126	0.0252942629754	0.00105791125945	0.00112369775228	-0.153375
5330426P16Rik	1.0	1.0	1.0	0.5	0.5	0.0627889076096	0.663582198638	0.0277537669387	0.0294796423121	0.0896
Olfr172	1.0	1.0	1.0	0.5	0.5	0.15818346588	1.0	0.0699197869931	0.0742677675303	-0.093525
Olfr178	0.101358346525	0.0859872758732	0.0899105662184	0.0899105662184	0.0661223713345	3.07696600288e-05	0.000325187989895	1.36007139754e-05	1.44464779887e-05	-0.1642
Olfr190	0.999981503071	0.999500139759	1.0	0.5	0.5	0.00164482676311	0.0173832895235	0.000727041453273	0.000772252719275	-0.145925
Olfr191	1.0	1.0	1.0	0.5	0.5	0.0219534591817	0.232014304215	0.00970380299361	0.0103072365618	-0.1185
Olfr192	1.0	1.0	1.0	0.5	0.5	0.0122703917862	0.12967917216	0.0054237222281	0.00576099783635	-0.095475
Olfr196	0.595614024434	0.508849107028	0.71098914084	0.5	0.372437298188	0.000192723749479	0.00203679366751	8.51871808291e-05	9.04845683096e-05	-0.094875
Olfr197	1.0	1.0	1.0	0.5	0.5	0.23606279758	1.0	0.104343778485	0.110832424082	0.027325
Olfr199	1.0	1.0	1.0	0.5	0.5	0.341969928704	1.0	0.15115653485	0.160556244144	0.0103
Speer2	1.0	1.0	1.0	0.5	0.5	0.0444839383718	0.470126822596	0.019662658662	0.0208853863167	0.09555
Krtap16-1	1.0	1.0	1.0	0.5	0.5	0.126393750836	1.0	0.0558681913218	0.0593423696475	0.04
Krtap16-5	0.000186651152628	0.000175282448997	0.000175297812269	0.000175280713379	0.000161781140341	1.39960872788e-07	1.47917119797e-06	6.18650903763e-08	6.57121874636e-08	-0.237875
Krtap16-4	1.0	1.0	1.0	0.5	0.5	0.0137787127504	0.145619805304	0.00609042579255	0.00646916053915	0.100175
Krtap8-2	1.0	1.0	1.0	0.5	0.5	0.034174446598	0.361171348158	0.0151056876485	0.0160450388496	0.06745
Gm10228	1.0	1.0	1.0	0.5	0.5	0.199572612784	1.0	0.0882144950983	0.0937001369213	-0.045325
Krtap11-1	1.0	1.0	1.0	0.5	0.5	0.116581566991	1.0	0.0515310388856	0.0547355102343	0.04115
Cldn20	0.247925379268	0.20771946083	0.232838214566	0.232825165291	0.153485573039	7.13442457635e-05	0.000753998966796	3.15353721656e-05	3.3496407665e-05	0.255625
Gm1604b	1.0	1.0	1.0	0.5	0.5	0.0759647270652	0.802830348925	0.0335777036231	0.035665742047	0.0574375
T2	0.0441498250964	0.0380936987582	0.0388381928573	0.0388381928573	0.0303839579052	1.47697063884e-05	0.000156093084139	6.52846186475e-06	6.93443600091e-06	0.18385
Airn	0.000862113300336	0.000794502543685	0.000794818313161	0.000794818313161	0.000713641849091	5.03200185249e-07	5.31805215275e-06	2.22423055227e-07	2.36254492031e-07	-0.28865
Gm10512	1.0	1.0	1.0	0.5	0.5	0.25300049964	1.0	0.111830531374	0.11878474269	0.03825
Vmn2r90	1.0	1.0	1.0	0.5	0.5	0.00814033437157	0.0860308163588	0.00359816648438	0.00382191942352	-0.1287
Vmn2r101	3.25813864257e-05	3.1047396076e-05	3.10478788557e-05	3.10463865996e-05	2.93541682673e-05	3.15744847866e-08	3.3369374995e-07	1.39564602306e-08	1.48243464193e-08	-0.226
Vmn2r93	0.340525651035	0.285218576173	0.335775283487	0.335712149138	0.209209909771	9.84516035335e-05	0.00104048205359	4.35172861455e-05	4.62234201503e-05	0.359425
Vmn2r96	0.999999998826	0.999998925554	1.0	0.5	0.5	0.00283583755338	0.029970442078	0.0012534885146	0.00133143703102	-0.14775
Vmn2r99	1.0	1.0	1.0	0.5	0.5	0.401654983439	1.0	0.177538345936	0.188578615163	-0.0069
Vmn2r112	1.24354326836e-09	1.23938559415e-09	1.23863027664e-09	1.23857335691e-09	1.22872624336e-09	1.65704722272e-11	1.75124409893e-10	7.32443104629e-12	7.77990273755e-12	-0.54585
Vmn2r113	1.0	1.0	1.0	0.5	0.5	0.241233732218	1.0	0.106629419696	0.113260198499	0.0186916666667
Dcpp2	1.0	1.0	1.0	0.5	0.5	0.0141026701182	0.14904353651	0.00623362046858	0.00662125981416	0.126825
4930528F23Rik	1.0	1.0	1.0	0.5	0.5	0.0236916362268	0.250384162668	0.010472106862	0.0111233176104	-0.3167
0610007P22Rik	1.0	1.0	1.0	0.5	0.5	0.162482604785	1.0	0.0718200796365	0.0762862303767	-0.04475
Solh	1.0	1.0	1.0	0.5	0.5	0.284272940136	1.0	0.125653482882	0.133467278111	-0.0103375
Gm10505	5.50576948477e-08	5.43894578264e-08	5.43906245299e-08	5.43906245299e-08	5.33466392475e-08	2.05736530079e-10	2.1743187478e-09	9.09390515613e-11	9.65941206521e-11	0.349325
